Drug_use_number	Disease_number_within_Drug_Use	Disease_ratio_within_Drug_Use	p	expected_disease_ratio	odds_ratio	odds_ratio_ci_lower	odds_ratio_ci_higher	disease	drug
56	6	0.10714285714285714	0.82382623042069	5.0256410256410255	1.2191198786039454	0.5207712800604235	2.8539463202249853	genital	N02CT1
116	11	0.09482758620689655	0.9765580010335719	10.41025641025641	1.0636376874908986	0.5685802822316939	1.9897368333113894	genital	N05BT1
52	6	0.11538461538461539	0.6849234343427525	4.666666666666667	1.3259220162301246	0.5641791420099541	3.1161541826243924	genital	N05CT1
198	14	0.0707070707070707	0.40995742764764287	17.76923076923077	0.7668302945301543	0.44272301708324924	1.3282090108692757	genital	N06AT1
154	12	0.07792207792207792	0.7067422343643128	13.820512820512821	0.8545176110260337	0.4714730111525516	1.548763832246959	genital	N06ABT1
27	2	0.07407407407407407	0.9586163259141378	2.423076923076923	0.8108597285067873	0.1916389963236731	3.4308961741983417	genital	N06AXT1
15	2	0.13333333333333333	0.8893533325589158	1.3461538461538463	1.5621301775147929	0.3517673503889111	6.937115365608771	genital	N06BT1
43	6	0.13953488372093023	0.37987042896571444	3.858974358974359	1.6506582454989132	0.6941122725871134	3.9254062361958857	genital	P01AT1
17	2	0.11764705882352941	0.9826207189155876	1.5256410256410255	1.3534439416792359	0.3088466872993888	5.931132107279213	genital	P01BT1
17	2	0.11764705882352941	0.9826207189155876	1.5256410256410255	1.3534439416792359	0.3088466872993888	5.931132107279213	genital	P01CT1
463	51	0.1101511879049676	0.13289419549578035	41.55128205128205	1.2767741374403088	0.9434905101780601	1.7277886533578342	genital	R01AT1
1	1	1.0	0.1511466508186982	0.08974358974358974	20.316265060240966	0.6809466922711088	606.1423466517663	genital	R01BT1
241	24	0.0995850622406639	0.6680032538100087	21.628205128205128	1.1263506761468616	0.7331749422647044	1.7303726198521026	genital	R03AT1
140	16	0.11428571428571428	0.38077664776550146	12.564102564102564	1.3163676127044088	0.7772657918044776	2.229383706382122	genital	R03BT1
7	2	0.2857142857142857	0.24873863565702023	0.6282051282051282	4.066365007541478	0.7874043744420746	20.999787290074547	genital	R03DT1
56	5	0.08928571428571429	0.82382623042069	5.0256410256410255	0.9943553178847296	0.39549392132593897	2.500019456407245	genital	R05CT1
88	4	0.045454545454545456	0.20240235274373353	7.897435897435898	0.4798645630718248	0.1754371641369842	1.3125497098910854	genital	R05DT1
60	6	0.1	0.9582654240826368	5.384615384615385	1.1281402798853482	0.48352551497555957	2.632126850977286	genital	S01AT1
9	2	0.2222222222222222	0.41914750391852496	0.8076923076923077	2.903684550743374	0.6019924517938536	14.00579682536119	genital	S01BT1
73	5	0.0684931506849315	0.665278205380082	6.551282051282051	0.7438725490196079	0.2989209743527393	1.8511460106909594	genital	S01GT1
1	1	1.0	0.1511466508186982	0.08974358974358974	20.316265060240966	0.6809466922711088	606.1423466517663	genital	S01HT1
42	3	0.07142857142857142	0.9603134372994987	3.412145748987854	0.8692692949788109	0.2678380378764391	2.821216557528514	hypospad	A01T1
605	48	0.07933884297520662	0.9194608223006904	49.15114709851552	0.9723570701735056	0.715051206132798	1.3222525377305805	hypospad	A02T1
126	12	0.09523809523809523	0.6777235072070718	10.236437246963563	1.1942908117752007	0.6549477575650119	2.17777758090742	hypospad	A03T1
330	20	0.06060606060606061	0.19338330733950226	26.809716599190285	0.7203192550714999	0.45469790912740865	1.1411088962834284	hypospad	A06T1
71	10	0.14084507042253522	0.10333316016311762	5.768151147098515	1.8683540097474525	0.9523047804063219	3.6655772159937943	hypospad	A07T1
65	3	0.046153846153846156	0.4167896233908288	5.280701754385965	0.5449404922182132	0.17054988538984425	1.7411922580905554	hypospad	A10T1
1941	167	0.08603812467800102	0.3942196839906956	157.68987854251012	1.0893985926991407	0.9040953242362229	1.3126815966861303	hypospad	A11T1
32	1	0.03125	0.47577305767984424	2.5997300944669366	0.36374859105791424	0.049570261086744186	2.6692019488273404	hypospad	A12T1
91	6	0.06593406593406594	0.7302755363211773	7.392982456140351	0.796249506514015	0.3464625185063	1.8299620962095005	hypospad	B01T1
4675	401	0.08577540106951871	0.0682125864876238	379.804318488529	1.1828247624768065	0.9915716742253089	1.4109665040818917	hypospad	B03T1
5	1	0.2	0.8779398778454183	0.40620782726045884	2.8302828618968388	0.3158409913737686	25.362449134625667	hypospad	B05T1
25	4	0.16	0.28140430899194474	2.031039136302294	2.161809205287466	0.7396588978288849	6.318343568614499	hypospad	C02T1
11	1	0.09090909090909091	0.6637329519567311	0.8936572199730094	1.1311148086522462	0.14455209439108815	8.85093167097885	hypospad	C03T1
111	10	0.09009009009009009	0.8659635923605531	9.017813765182186	1.1217219694942466	0.5825731497359059	2.159832078454783	hypospad	C05T1
83	4	0.04819277108433735	0.36479462937949303	6.743049932523617	0.5697472587951399	0.20793630365034138	1.5611123849274213	hypospad	C07T1
5	1	0.2	0.8779398778454183	0.40620782726045884	2.8302828618968388	0.3158409913737686	25.362449134625667	hypospad	C08T1
12	2	0.16666666666666666	0.5787009725445654	0.9748987854251012	2.266	0.4953660117331042	10.365579951751966	hypospad	C09T1
256	15	0.05859375	0.21740559792200945	20.797840755735493	0.6963108003986795	0.4105240011296742	1.1810484391111096	hypospad	D01T1
174	14	0.08045977011494253	0.9185965768819473	14.136032388663967	0.9892857142857143	0.5692123851266065	1.7193691670502111	hypospad	D02T1
20	3	0.15	0.4732164993284975	1.6248313090418354	2.0006874202101543	0.584659350122669	6.846294603083552	hypospad	D04T1
226	12	0.05309734513274336	0.14728620301266138	18.36059379217274	0.6267067955013464	0.34826742604627114	1.1277580909200045	hypospad	D06T1
421	35	0.0831353919239905	0.9564496889982249	34.20269905533063	1.026994178980362	0.7190328831988932	1.4668550886953	hypospad	D07T1
2	1	0.5	0.38229594522206833	0.16248313090418354	11.3261231281198	0.707547634383713	181.30378631689638	hypospad	D09T1
52	2	0.038461538461538464	0.3797002800006123	4.224561403508772	0.45053333333333334	0.10935702707062757	1.856124749197427	hypospad	D10T1
23	1	0.043478260869565216	0.778154666999826	1.8685560053981107	0.5132355165633036	0.06906071093492697	3.8141903246580005	hypospad	D11T1
460	34	0.07391304347826087	0.6128985099188675	37.37112010796221	0.89676320835813	0.6258533611733003	1.2849403738235838	hypospad	G01T1
44	5	0.11363636363636363	0.6085494485527703	3.5746288798920376	1.4536356998668556	0.5708087513135974	3.7018646666937784	hypospad	G02T1
975	83	0.08512820512820513	0.6790354902394422	79.21052631578948	1.0606547603618548	0.8325425421006853	1.3512685103630537	hypospad	G03T1
31	3	0.0967741935483871	0.9902821235420584	2.518488529014845	1.2127355115668972	0.3676172176816389	4.000703313872245	hypospad	H01T1
86	6	0.06976744186046512	0.8467616730709622	6.986774628879892	0.8466442953020135	0.3677662286733418	1.949082071383249	hypospad	H02T1
138	9	0.06521739130434782	0.5904009827846237	11.211336032388663	0.7857955213929958	0.39772876358571474	1.552501749872103	hypospad	H03T1
973	72	0.07399794450154162	0.409718061883788	79.04804318488529	0.890633049232509	0.6895040259376287	1.1504316125007663	hypospad	J01T1
69	3	0.043478260869565216	0.351235463170943	5.605668016194332	0.5116102595234482	0.1603776933925853	1.6320540102103198	hypospad	J02T1
24	2	0.08333333333333333	0.7364114356382438	1.9497975708502024	1.028181818181818	0.24119673328911753	4.382969192092985	hypospad	J06T1
170	11	0.06470588235294118	0.5115965895058294	13.8110661268556	0.7783311517628154	0.4200343970146188	1.4422613626648946	hypospad	J07T1
142	7	0.04929577464788732	0.21062552239624974	11.53630229419703	0.5815250544662309	0.27077290090357614	1.2489114968428012	hypospad	L02T1
13	1	0.07692307692307693	0.6519978335798244	1.056140350877193	0.942318358291736	0.1223203639911942	7.259330003608866	hypospad	L04T1
524	48	0.0916030534351145	0.4135586860822378	42.57058029689609	1.1525649971179808	0.845971553105795	1.570272744638547	hypospad	M01T1
313	33	0.10543130990415335	0.13493841258056968	25.428609986504725	1.3521466231483805	0.9332594250027642	1.959048514818002	hypospad	N01T1
1564	121	0.07736572890025575	0.5622211583353056	127.06180836707152	0.9352843968228584	0.7599221510186343	1.1511138368156961	hypospad	N02T1
54	5	0.09259259259259259	0.9549683245883361	4.387044534412955	1.155266126551123	0.4585785305915068	2.910384446988656	hypospad	N03T1
7	1	0.14285714285714285	0.9242553180978976	0.5686909581646423	1.8863006100942874	0.2267226361478784	15.693757147924622	hypospad	N04T1
186	16	0.08602150537634409	0.9157768423632772	15.11093117408907	1.0661312989359566	0.6341894622722306	1.792265583376974	hypospad	N05T1
210	14	0.06666666666666667	0.5117238829941919	17.060728744939272	0.8032069970845481	0.4639995965018125	1.3903923301430232	hypospad	N06T1
17	1	0.058823529411764705	0.9158460229950196	1.38110661268556	0.7063227953410982	0.09350983084086623	5.335181196803471	hypospad	N07T1
60	6	0.1	0.7666360940341077	4.874493927125506	1.2591349739000746	0.5394759073703312	2.9388168421208176	hypospad	P01T1
471	45	0.09554140127388536	0.27716643167189703	38.26477732793522	1.2103320100134018	0.8795941298817025	1.6654312764230215	hypospad	R01T1
301	24	0.07973421926910298	0.992044992999002	24.45371120107962	0.9790014115648383	0.6396367296090204	1.498418898539171	hypospad	R03T1
166	9	0.05421686746987952	0.2520795088232815	13.486099865047233	0.6429469071223725	0.3267008733709369	1.2653187030475785	hypospad	R05T1
633	49	0.07740916271721959	0.769539027931095	51.42591093117409	0.9443384775446506	0.6966498031622635	1.2800910243903956	hypospad	R06T1
168	13	0.07738095238095238	0.9661456725520221	13.648582995951417	0.9473574675502492	0.5345927975727996	1.67882204062243	hypospad	S01T1
55	1	0.01818181818181818	0.14143798795098733	4.468286099865047	0.208109940223085	0.028739694892273886	1.5069661449780722	hypospad	S02T1
54	3	0.05555555555555555	0.6574385657581753	4.387044534412955	0.663556908573112	0.20648512613754003	2.1323946143307935	hypospad	A10AT1
20	1	0.05	0.9185129523897658	1.6248313090418354	0.5945354234171119	0.0794533798177178	4.448802184484816	hypospad	A10BT1
48	3	0.0625	0.8322649666891926	3.899595141700405	0.7526989426822482	0.23322081462259725	2.4292672985976256	hypospad	A11CT1
366	42	0.11475409836065574	0.020955755206328225	29.734412955465586	1.500925925925926	1.0760082561010917	2.093644377116144	hypospad	B03AT1
4541	383	0.08434265580268663	0.23577443144255833	368.9179487179487	1.1145923246379867	0.9374840642152418	1.3251596454408419	hypospad	B03BT1
4507	381	0.08453516751719548	0.2114885419854641	366.1557354925776	1.1206300186654325	0.9428792577010361	1.3318901953533866	hypospad	B03BB01T1
8	1	0.125	0.8460730574733296	0.6499325236167341	1.6165913952935584	0.19856690506575972	13.16114454456395	hypospad	D01BT1
517	41	0.07930367504835589	0.9332409359866305	42.001889338731445	0.9721985050704773	0.6985995074365112	1.3529496130473135	hypospad	G03AT1
29	4	0.13793103448275862	0.43592771863837765	2.3560053981106615	1.8148494983277592	0.629533265153379	5.231937506555838	hypospad	G03CT1
244	20	0.08196721311475409	0.9386630612360168	19.822941970310392	1.0100638193421698	0.6343329584176703	1.6083492203984329	hypospad	G03DT1
441	39	0.08843537414965986	0.6310023270839733	35.82753036437247	1.103867872007635	0.7858417838050221	1.5505974662617281	hypospad	G03GT1
21	2	0.09523809523809523	0.8690773773740643	1.706072874493927	1.1910526315789474	0.2767686656316104	5.125603246862329	hypospad	H01CT1
162	10	0.06172839506172839	0.4390589289819701	13.161133603238866	0.7396870554765291	0.3879478475155189	1.4103363210892716	hypospad	J01AT1
464	35	0.07543103448275862	0.6999209536571043	37.69608636977058	0.9178681400903623	0.6435279576143383	1.3091613388735415	hypospad	J01CT1
96	7	0.07291666666666667	0.9104267313023866	7.79919028340081	0.8881692002643754	0.4096202782358352	1.925794620558533	hypospad	J01ET1
118	9	0.07627118644067797	0.9765592040692772	9.58650472334683	0.9327629685783684	0.4702317283636364	1.8502510636166862	hypospad	J01FT1
68	8	0.11764705882352941	0.378345334105481	5.52442645074224	1.514702581369248	0.7209119069389353	3.1825301925565275	hypospad	N02AT1
8	1	0.125	0.8460730574733296	0.6499325236167341	1.6165913952935584	0.19856690506575972	13.16114454456395	hypospad	N02AA05T1
1479	113	0.07640297498309669	0.4788751354752514	120.15627530364372	0.9206136765802262	0.7439995208803458	1.1391533431415548	hypospad	N02BT1
56	5	0.08928571428571429	0.9805996937894832	4.549527665317139	1.1096331329851874	0.44119872613107247	2.790773447185173	hypospad	N02CT1
116	10	0.08620689655172414	0.9792370698431773	9.424021592442646	1.0680137684854667	0.555440054214556	2.0536030864528105	hypospad	N05BT1
52	6	0.11538461538461539	0.5159010843300397	4.224561403508772	1.4798657718120805	0.6294571544536155	3.479192645736054	hypospad	N05CT1
198	12	0.06060606060606061	0.34441811659311306	16.08582995951417	0.724111536358666	0.40147452916217446	1.3060293468229036	hypospad	N06AT1
154	11	0.07142857142857142	0.7631070750607815	12.511201079622133	0.8674996746062736	0.4671327055059254	1.6110104828282987	hypospad	N06ABT1
27	1	0.037037037037037035	0.6245446399067269	2.1935222672064776	0.4340202227057468	0.05879459919198052	3.2039261480881	hypospad	N06AXT1
15	2	0.13333333333333333	0.7900925588130606	1.2186234817813766	1.7423076923076923	0.3922611733508652	7.738813578572765	hypospad	N06BT1
43	4	0.09302325581395349	0.9970463660470992	3.493387314439946	1.16096389674985	0.4134776020483164	3.259758600900219	hypospad	P01AT1
17	2	0.11764705882352941	0.9158460229950196	1.38110661268556	1.5095555555555555	0.3444000066052821	6.616602588862135	hypospad	P01BT1
17	2	0.11764705882352941	0.9158460229950196	1.38110661268556	1.5095555555555555	0.3444000066052821	6.616602588862135	hypospad	P01CT1
463	45	0.09719222462203024	0.2264301687951878	37.61484480431849	1.2350424780737546	0.8973107063725888	1.699890474741758	hypospad	R01AT1
1	1	1.0	0.1253098561730248	0.08124156545209177	22.655574043261232	0.7592868378191825	675.996223909157	hypospad	R01BT1
241	20	0.08298755186721991	0.9848499056678359	19.579217273954114	1.0242415760911818	0.643076070300478	1.6313323643088882	hypospad	R03AT1
140	14	0.1	0.5066705541360859	11.373819163292847	1.2626606198034769	0.722284856310507	2.207317274996439	hypospad	R03BT1
7	2	0.2857142857142857	0.19739055397835065	0.5686909581646423	4.535333333333333	0.8780533649331371	23.425966195130727	hypospad	R03DT1
56	4	0.07142857142857142	0.9805996937894832	4.549527665317139	0.8690506817597119	0.3132476209198695	2.4110289656763806	hypospad	R05CT1
88	4	0.045454545454545456	0.298391111667949	7.149257759784075	0.5354355789138397	0.19569476274599246	1.4649919862133376	hypospad	R05DT1
60	6	0.1	0.7666360940341077	4.874493927125506	1.2591349739000746	0.5394759073703312	2.9388168421208176	hypospad	S01AT1
9	2	0.2222222222222222	0.3479358224749438	0.7311740890688259	3.2385714285714284	0.6712926126136551	15.62410296327134	hypospad	S01BT1
73	3	0.0410958904109589	0.2953536083188313	5.9306342780026995	0.48208919627951347	0.15134045101194515	1.5356766258816246	hypospad	S01GT1
1	1	1.0	0.1253098561730248	0.08124156545209177	22.655574043261232	0.7592868378191825	675.996223909157	hypospad	S01HT1
42	1	0.023809523809523808	0.15309141724309203	0.08502024291497975	12.81184668989547	1.646292714480296	99.70487882357095	indetsex	A01T1
126	1	0.007936507936507936	0.6243696074972569	0.2550607287449393	4.154285714285714	0.5421000850728322	31.835615361690376	indetsex	A03T1
1941	7	0.0036063884595569293	0.13073688998656738	3.92914979757085	2.470721302998966	0.8947664651453053	6.8224100867499144	indetsex	A11T1
4675	10	0.0021390374331550803	0.9844295497804858	9.463562753036438	1.1704180064308682	0.3996388771665332	3.427790407905609	indetsex	B03T1
226	1	0.004424778761061947	0.9490537535309366	0.4574898785425101	2.276190476190476	0.29802215072171756	17.38475838575538	indetsex	D06T1
421	1	0.0023752969121140144	0.6941230785151338	0.8522267206477733	1.1862244897959184	0.15561529098124707	9.042353944260896	indetsex	D07T1
460	1	0.002173913043478261	0.6441942446727751	0.9311740890688259	1.0793650793650793	0.14162388457307215	8.226218183922752	indetsex	G01T1
44	1	0.022727272727272728	0.1668432880759087	0.08906882591093117	12.212624584717608	1.5709618144965698	94.94069039166598	indetsex	G02T1
975	2	0.0020512820512820513	0.7172172413097115	1.9736842105263157	1.0154162384378211	0.22879542193854857	4.506515596103793	indetsex	G03T1
973	4	0.0041109969167523125	0.2415420194279796	1.9696356275303644	2.411483253588517	0.7663456510043906	7.58828796733725	indetsex	J01T1
142	1	0.007042253521126761	0.6886383140226182	0.2874493927125506	3.674772036474164	0.4799382026744915	28.13685062951997	indetsex	L02T1
524	1	0.0019083969465648854	0.6578450419094231	1.0607287449392713	0.9385413821360284	0.12317725486801656	7.151157305183015	indetsex	M01T1
1564	5	0.00319693094629156	0.3981471546999684	3.165991902834008	1.871712636305324	0.6388306543483784	5.4839387700931175	indetsex	N02T1
471	1	0.0021231422505307855	0.6309651965320617	0.9534412955465587	1.0524316109422491	0.13809656373722154	8.020563768828653	indetsex	R01T1
633	2	0.00315955766192733	0.8397939815373303	1.2813765182186234	1.6491527489942703	0.3713272185605094	7.3242807248512385	indetsex	R06T1
55	1	0.01818181818181818	0.24186184979554481	0.11133603238866396	9.71031746031746	1.2546395280544125	75.1532715746357	indetsex	S02T1
4541	10	0.002202158114952654	0.8703112360414691	9.192307692307692	1.2641800926947693	0.4316622455345432	3.7023189387033484	indetsex	B03BT1
4507	10	0.002218770800976259	0.8419835654139891	9.123481781376519	1.2888592394929954	0.4400910053291954	3.774578710109941	indetsex	B03BB01T1
517	2	0.0038684719535783366	0.6454961336478161	1.0465587044534412	2.055265123226288	0.46255721832421304	9.132091251443022	indetsex	G03AT1
244	1	0.004098360655737705	0.9929820859404233	0.4939271255060729	2.1022927689594355	0.27533922219410856	16.05159937331189	indetsex	G03DT1
441	1	0.0022675736961451248	0.6679048535075025	0.8927125506072875	1.1290584415584415	0.148131044030503	8.605711063454565	indetsex	G03GT1
162	1	0.006172839506172839	0.761040210634564	0.32793522267206476	3.2094055013309672	0.4195082053846137	24.5532352878055	indetsex	J01AT1
464	2	0.004310344827586207	0.5497132687918944	0.9392712550607287	2.3086913086913086	0.5194449406206587	10.261059723592982	indetsex	J01CT1
118	2	0.01694915254237288	0.009219374259148155	0.2388663967611336	9.653846153846153	2.154157575583475	43.26366214731857	indetsex	J01FT1
1479	5	0.0033806626098715348	0.330110464162128	2.993927125506073	2.0084803256445047	0.6854682814837346	5.885018063518917	indetsex	N02BT1
56	1	0.017857142857142856	0.2485466032565118	0.11336032388663968	9.532467532467532	1.2320494139564473	73.75348442052005	indetsex	N02CT1
463	1	0.0021598272138228943	0.6405511357623703	0.937246963562753	1.0718923933209648	0.14064526414798584	8.169157417561001	indetsex	R01AT1
42	10	0.23809523809523808	0.055454174912113297	5.367611336032389	2.144810565635005	1.050942087533639	4.377227267827259	urinary	A01T1
605	68	0.11239669421487604	0.26243590509755776	77.3191632928475	0.8537041627208843	0.656909574237753	1.109453760500666	urinary	A02T1
126	9	0.07142857142857142	0.07556288451348551	16.102834008097165	0.5204198786288339	0.2632737846593485	1.0287269977240128	urinary	A03T1
330	51	0.15454545454545454	0.16019728258646632	42.174089068825914	1.2616167434715821	0.928485934007055	1.714271319694269	urinary	A06T1
71	10	0.14084507042253522	0.8790107036541119	9.073819163292848	1.1200727819864584	0.5719051044749013	2.193655952937804	urinary	A07T1
65	8	0.12307692307692308	0.942592935630369	8.307017543859649	0.957494908730826	0.4553988765375428	2.013172512009639	urinary	A10T1
1941	261	0.13446676970633695	0.32491221268411263	248.06032388663968	1.0831971053727614	0.9295274027254561	1.2622715216868978	urinary	A11T1
32	6	0.1875	0.45422225723795895	4.089608636977058	1.5785988719038666	0.6480529543016108	3.845325265219566	urinary	A12T1
3	2	0.6666666666666666	0.05344540668292761	0.3834008097165992	13.676190476190476	1.2389078328803824	150.97021826570491	urinary	A16T1
91	10	0.10989010989010989	0.7211339751364473	11.62982456140351	0.8408764509796172	0.4343866856446862	1.6277506405673758	urinary	B01T1
5	1	0.2	0.8522452024862119	0.6390013495276653	1.706923890063425	0.19058147216398544	15.2878930642443	urinary	B02T1
4675	569	0.12171122994652406	0.04374676549963757	597.4662618083671	0.8640942278302239	0.7515320539085805	0.9935156201073191	urinary	B03T1
25	4	0.16	0.8547883866289948	3.1950067476383266	1.3012169873251527	0.4456909151335341	3.79896827736831	urinary	C02T1
11	1	0.09090909090909091	0.9321569542170455	1.4058029689608638	0.6821353065539112	0.08722301833062032	5.334699318517491	urinary	C03T1
111	12	0.10810810810810811	0.6291678191596736	14.18582995951417	0.8250202560362988	0.45141418454847804	1.5078356998263571	urinary	C05T1
83	9	0.10843373493975904	0.714261095434301	10.607422402159244	0.8284014291476978	0.4133114881685157	1.660367416485044	urinary	C07T1
5	1	0.2	0.8522452024862119	0.6390013495276653	1.706923890063425	0.19058147216398544	15.2878930642443	urinary	C08T1
16	4	0.25	0.27534785468100775	2.044804318488529	2.280311063980205	0.7339347964077119	7.084850825933533	urinary	C10T1
256	25	0.09765625	0.16914428003978277	32.71686909581646	0.7315172174174344	0.48140360667924126	1.1115775452315906	urinary	D01T1
174	20	0.11494252873563218	0.6897577827854453	22.237246963562754	0.8838734081452528	0.5519121433821774	1.4155010194898583	urinary	D02T1
4	2	0.5	0.1385463128675242	0.5112010796221322	6.837037037037037	0.961945134458433	48.594325987347815	urinary	D03T1
20	1	0.05	0.47881271965900696	2.556005398110661	0.35851785912985423	0.04793952264474535	2.6811918063423406	urinary	D04T1
15	2	0.13333333333333333	0.7468313605049525	1.917004048582996	1.05006105006105	0.23659257357914854	4.660451476455345	urinary	D05T1
226	24	0.10619469026548672	0.37515373733329826	28.88286099865047	0.8059384486661018	0.5249096177544915	1.2374259511894135	urinary	D06T1
421	54	0.12826603325415678	0.9635644028291799	53.80391363022942	1.0044335140709912	0.7484518677598977	1.347964682363047	urinary	D07T1
12	1	0.08333333333333333	0.9768021647702206	1.5336032388663967	0.6200269075533346	0.07995870657569526	4.807898758670089	urinary	D08T1
52	11	0.21153846153846154	0.10814123341167846	6.6456140350877195	1.8407859078590787	0.9428468224683255	3.593895294361471	urinary	D10T1
23	2	0.08695652173913043	0.783427726673461	2.9394062078272603	0.6492315444696397	0.15198545413564551	2.773302226397585	urinary	D11T1
460	64	0.1391304347826087	0.4968525187888553	58.78812415654521	1.1104476246039099	0.8448782321675521	1.4594930725400954	urinary	G01T1
44	6	0.13636363636363635	0.955499966062156	5.623211875843455	1.0780804295542257	0.45450827800228044	2.557175454969365	urinary	G02T1
975	138	0.14153846153846153	0.18440739211823398	124.60526315789474	1.146581247701707	0.9438527077385441	1.3928535107252948	urinary	G03T1
6	2	0.3333333333333333	0.36976799590531206	0.7668016194331984	3.4174603174603173	0.6250941447558183	18.683641687250457	urinary	G04T1
31	5	0.16129032258064516	0.7717168132514779	3.961808367071525	1.314102564102564	0.5033925737456602	3.4304549551289893	urinary	H01T1
86	9	0.10465116279069768	0.6281543579027542	10.990823211875844	0.7957522221914546	0.3976003200267204	1.592608373856646	urinary	H02T1
138	16	0.11594202898550725	0.7699103554671789	17.636437246963563	0.8932401260763149	0.5280563342108199	1.5109712186773774	urinary	H03T1
973	124	0.12744090441932168	0.9876426100705868	124.34966261808367	0.996291827852652	0.8139600847547648	1.219466930672694	urinary	J01T1
69	12	0.17391304347826086	0.3312841521756975	8.818218623481782	1.442386715451731	0.7710681484254497	2.698178418029651	urinary	J02T1
6	1	0.16666666666666666	0.7441417922411424	0.7668016194331984	1.3653276955602538	0.1593388173402565	11.69909346247487	urinary	J05T1
24	2	0.08333333333333333	0.7283290821609174	3.0672064777327934	0.6196248196248196	0.14547083028179	2.639257068591505	urinary	J06T1
170	20	0.11764705882352941	0.7756927217218695	21.72604588394062	0.9080186983099604	0.5665892852806481	1.4551951085204822	urinary	J07T1
142	18	0.1267605633802817	0.9287419749603514	18.147638326585696	0.9905031424702246	0.6012909046239805	1.6316502839119482	urinary	L02T1
524	69	0.1316793893129771	0.8352034708811429	66.96734143049933	1.0377030714160556	0.7977839062895985	1.349773611546665	urinary	M01T1
17	5	0.29411764705882354	0.09051955505552928	2.172604588394062	2.853414720452937	1.0030130413141152	8.117517152349452	urinary	M02T1
313	41	0.13099041533546327	0.9312763269525034	40.00148448043185	1.0300245098039216	0.7363186513695986	1.4408849875300234	urinary	N01T1
1564	199	0.1272378516624041	0.9741772070293353	199.8796221322537	0.9936161877338348	0.8405003680071662	1.1746254565807623	urinary	N02T1
54	4	0.07407407407407407	0.32594724991997737	6.901214574898785	0.544050901378579	0.19604106787490413	1.5098437613067888	urinary	N03T1
7	2	0.2857142857142857	0.492913000442753	0.8946018893387314	2.7335449735449737	0.5295940770556431	14.109425399800845	urinary	N04T1
186	26	0.13978494623655913	0.7005251044246404	23.77085020242915	1.1120928338762215	0.7305770813572443	1.692840499268396	urinary	N05T1
210	26	0.12380952380952381	0.9434899925043125	26.838056680161944	0.9633550488599348	0.6352371338785707	1.4609551310350952	urinary	N06T1
17	2	0.11764705882352941	0.811797741631659	2.172604588394062	0.9097707231040565	0.2077232525699324	3.9845455834975887	urinary	N07T1
60	10	0.16666666666666666	0.47691380416934126	7.668016194331984	1.368836712913554	0.6918115378108199	2.7084167352125985	urinary	P01T1
8	1	0.125	0.6128341168143641	1.0224021592442645	0.9749320446994866	0.11981722113768549	7.9328537480408166	urinary	P02T1
26	4	0.15384615384615385	0.9169570144454499	3.3228070175438598	1.2418779523763617	0.4270229264863568	3.611658187274815	urinary	P03T1
471	77	0.16348195329087048	0.020042556808305453	60.19392712550607	1.363302993173464	1.0571464386528744	1.758124497457646	urinary	R01T1
11	3	0.2727272727272727	0.3227170359761708	1.4058029689608638	2.5642213983050848	0.6790887231966362	9.682433465504294	urinary	R02T1
301	34	0.11295681063122924	0.4843214289017387	38.46788124156545	0.8641881109730033	0.6007618281787841	1.2431234078421476	urinary	R03T1
166	16	0.0963855421686747	0.26761984629041374	21.21484480431849	0.7232939491586108	0.429998410257245	1.2166420256681505	urinary	R05T1
633	95	0.1500789889415482	0.09040044710416772	80.89757085020243	1.2279765956332793	0.9760215894112813	1.5449725044838967	urinary	R06T1
168	27	0.16071428571428573	0.23973170697229246	21.470445344129555	1.3158649398704902	0.8667516108766826	1.9976894398027472	urinary	S01T1
55	12	0.21818181818181817	0.06991685116660887	7.029014844804318	1.9161795796542718	1.0068001344773396	3.646944468665698	urinary	S02T1
5	1	0.2	0.8522452024862119	0.6390013495276653	1.706923890063425	0.19058147216398544	15.2878930642443	urinary	V01T1
2	1	0.5	0.6046743882925145	0.2556005398110661	6.8308668076109935	0.4269041831330873	109.30026733604326	urinary	V06T1
2	1	0.5	0.6046743882925145	0.2556005398110661	6.8308668076109935	0.4269041831330873	109.30026733604326	urinary	V08T1
54	7	0.12962962962962962	0.8696269502004854	6.901214574898785	1.0165685830692621	0.4581491373475823	2.255622896217381	urinary	A10AT1
20	3	0.15	0.9700383399279661	2.556005398110661	1.2050099700897308	0.3524705319468848	4.119632412943017	urinary	A10BT1
48	6	0.125	0.874011552749616	6.134412955465587	0.9747988462122362	0.4132700203276959	2.299302499182585	urinary	A11CT1
366	40	0.1092896174863388	0.31364252394066566	46.7748987854251	0.8302162458316705	0.5934813122994611	1.1613828448486092	urinary	B03AT1
4541	555	0.12221977537987228	0.07598876173682767	580.3410256410257	0.8798236429544221	0.7658822061857076	1.0107163170127134	urinary	B03BT1
4507	549	0.12181051697359663	0.058942374507660426	575.9958164642375	0.8730140089025217	0.7601810429969761	1.0025946671010106	urinary	B03BB01T1
5	2	0.4	0.24862613748480134	0.6390013495276653	4.557319223985891	0.7605136001073389	27.309384745230044	urinary	N05AN01T1
8	1	0.125	0.6128341168143641	1.0224021592442645	0.9749320446994866	0.11981722113768549	7.9328537480408166	urinary	D01BT1
1	1	1.0	0.26489813359971676	0.12780026990553306	13.66384778012685	0.45809015497065997	407.56330196713196	urinary	D10BT1
